"V1","V2"
"E9.5_CPC_p2_196",36.5653881026496,24.6758924067812
"E9.5_CPC_p2_014",43.4320429528296,12.8515436638264
"E9.5_CPC_p2_149",-25.4915122871933,-32.5942963610555
"E9.5_CPC_p2_322",27.4866388314544,25.304652659775
"E9.5_CPC_p2_277",-13.9733964779946,-37.4598632815981
"E9.5_CPC_p2_194",-18.8834218532278,-35.3414450977325
"E9.5_CPC_p2_042",-17.6286689174258,-37.7482696846756
"E9.5_CPC_p2_164",-36.1972742916849,20.306630139097
"E9.5_CPC_p2_268",13.8559189408566,34.4412381923202
"E9.5_CPC_p2_258",13.0368694651882,12.9959552981283
"E9.5_CPC_p2_272",17.6376256825481,19.8954115896239
"E9.5_CPC_p2_383",-0.0785691656423376,46.0995855173764
"E9.5_CPC_p2_218",-14.2458650645398,-43.178813788354
"E9.5_CPC_p2_373",15.0857296220086,38.6083838805307
"E9.5_CPC_p2_072",-32.6705878789564,-1.69450379818985
"E9.5_CPC_p2_304",-34.2190782877198,15.4005493871114
"E9.5_CPC_p2_372",-26.4339223485395,-22.0835989475661
"E9.5_CPC_p2_092",13.8807527686537,37.3262385164224
"E9.5_CPC_p2_354",12.661566685549,12.2777107687698
"E9.5_CPC_p2_356",12.0988180210607,37.5963940461107
"E9.5_CPC_p2_267",-38.8979353855759,14.3945043982873
"E9.5_CPC_p2_236",-40.466507669919,-8.11428599555684
"E9.5_CPC_p2_251",44.4908920729125,16.4864694150569
"E9.5_CPC_p2_361",26.4046556764649,16.3221972928461
"E9.5_CPC_p2_094",-15.8598388353938,-33.9478951544303
"E9.5_CPC_p2_069",28.5728415936156,28.1413475619677
"E9.5_CPC_p2_357",-12.0688111218466,-38.8104770441422
"E9.5_CPC_p2_324",-26.0136317714149,-31.7362176164353
"E9.5_CPC_p2_062",9.72758310378791,-14.3797614705778
"E9.5_CPC_p2_328",13.5031094641284,13.0129347668195
"E9.5_CPC_p2_276",33.931728416736,0.162313298136589
"E9.5_CPC_p2_017",-14.831813424127,-39.5517876556472
"E9.5_CPC_p2_237",33.6229097688101,-4.20381025758588
"E9.5_CPC_p2_080",-38.0635579521658,14.8941070198105
"E9.5_CPC_p2_275",36.850811457713,-3.58844291697033
"E9.5_CPC_p2_144",-37.1545916454882,-6.45234988226167
"E9.5_CPC_p2_148",-15.3061666765207,-41.5269740023003
"E9.5_CPC_p2_190",36.855907935975,-0.767952992052911
"E9.5_CPC_p2_049",9.85895483839653,-15.3541473610808
"E9.5_CPC_p2_174",46.262202329783,15.4803152702712
"E9.5_CPC_p2_209",5.0367807799244,-18.7327823099403
"E9.5_CPC_p2_173",-35.9182399443999,-7.39222925595746
"E9.5_CPC_p2_131",-25.8704215719514,-22.0408981851662
"E9.5_CPC_p2_086",26.6349271576784,25.7616218828128
"E9.5_CPC_p2_113",-27.4139565809348,-18.8206803105375
"E9.5_CPC_p2_018",-35.0041369043845,-10.5631798467555
"E9.5_CPC_p2_259",-43.2917462670665,11.377088077587
"E9.5_CPC_p2_195",-10.5418450363079,-40.583672473846
"E9.5_CPC_p2_346",-37.1649515861327,-2.33471362182051
"E9.5_CPC_p2_161",23.147654227813,15.877507705286
"E9.5_CPC_p2_229",14.5018593013881,36.6352808473038
"E9.5_CPC_p2_349",27.6250964276772,26.5331047510522
"E9.5_CPC_p2_114",28.9452003628059,23.7219653001206
"E9.5_CPC_p2_034",-32.7988166762738,-7.35631959967761
"E9.5_CPC_p2_009",34.7613702969473,-4.20715812169785
"E9.5_CPC_p2_118",-35.1845975979281,20.0698210837646
"E9.5_CPC_p2_192",-10.6438248003414,-41.6603702945451
"E9.5_CPC_p2_240",-3.62655826789341,-21.7210306173839
"E9.5_CPC_p2_061",31.9757915873514,25.0825708658186
"E9.5_CPC_p2_093",-37.7888283814729,-6.18723621236341
"E9.5_CPC_p2_226",-37.3566206563687,-13.2322536501022
"E9.5_CPC_p2_358",-44.5327326012919,13.9601205899465
"E9.5_CPC_p2_105",7.79275160062192,-18.9326528434071
"E9.5_CPC_p2_090",-40.0268944934095,13.7059632568451
"E9.5_CPC_p2_370",-35.6132004085532,-13.079874167871
"E9.5_CPC_p2_109",-27.3895112759276,-23.7506469705356
"E9.5_CPC_p2_306",-12.1591941738357,-40.1688317661327
"E9.5_CPC_p2_206",-39.0595255366152,-14.4944220881333
"E9.5_CPC_p2_298",24.6501604499077,18.5348333984425
"E9.5_CPC_p2_137",24.6177148594906,17.6442188900054
"E9.5_CPC_p2_127",-11.3223682725045,-43.5350948356494
"E9.5_CPC_p2_343",0.72636158957898,45.7445569246468
"E9.5_CPC_p2_162",3.07923359726352,-20.1772145561381
"E9.5_CPC_p2_366",33.8715134794766,22.0592059682258
"E9.5_CPC_p2_021",13.5091173221162,36.1564825577458
"E9.5_CPC_p2_101",-13.4110409254253,-41.3999615520032
"E9.5_CPC_p2_245",-40.6290654436925,-3.62308142818829
"E9.5_CPC_p2_079",34.1068128833609,27.1524370425055
"E9.5_CPC_p2_244",0.564146813347982,46.5812567189809
"E9.5_CPC_p2_022",11.9448342634955,16.1868915320309
"E9.5_CPC_p2_183",34.2332204147843,-2.88236737201568
"E9.5_CPC_p2_335",13.0838345821277,14.9029043872876
"E9.5_CPC_p2_376",41.1144841116959,16.5404218920621
"E9.5_CPC_p2_264",-38.1392460014784,13.8864007473562
"E9.5_CPC_p2_382",-25.144683158335,-23.4279496545504
"E9.5_CPC_p2_300",28.4808465271063,24.2673883697529
"E9.5_CPC_p2_307",5.68732281432398,-15.844925626773
"E9.5_CPC_p2_232",13.3239529411102,36.7256063239874
"E9.5_CPC_p2_333",15.4555193625102,39.9848638175529
"E9.5_CPC_p2_036",-16.0985373119722,-40.253032337576
"E9.5_CPC_p2_084",12.9588888418585,38.2128580442863
"E9.5_CPC_p2_211",-39.080909430663,-7.71387066920706
"E9.5_CPC_p2_044",-36.6169609383618,-11.7909668754091
"E9.5_CPC_p2_030",38.2426920169936,9.24191522741785
"E9.5_CPC_p2_252",15.6880908461875,34.3741492151845
"E9.5_CPC_p2_037",43.8125302554757,11.7353471221196
"E9.5_CPC_p2_070",25.621279296061,13.0552286935683
"E9.5_CPC_p2_143",10.4960976615155,-15.2272568711941
"E9.5_CPC_p2_305",34.7837935105118,-2.96119744487492
"E9.5_CPC_p2_214",-35.8097482646176,-5.67566127564915
"E9.5_CPC_p2_299",-5.09358030844173,-17.4796276583399
"E9.5_CPC_p2_256",-26.1621952396696,-21.4902023692273
"E9.5_CPC_p2_270",38.5451843464285,25.71228249639
"E9.5_CPC_p2_233",-33.6216076281037,19.8080162017887
"E9.5_CPC_p2_284",8.85647903922664,14.34410436495
"E9.5_CPC_p2_263",-35.2445796553061,-13.4805041942496
"E9.5_CPC_p2_377",-38.2344191332912,-15.6858194813436
"E9.5_CPC_p2_253",-36.2513184282449,14.756084619402
"E9.5_CPC_p2_217",-36.0631298905376,-12.2916008425359
"E9.5_CPC_p2_140",-38.0996251549314,-11.2586276538051
"E9.5_CPC_p2_296",35.2021563740726,26.1925144226805
"E9.5_CPC_p2_027",-14.2021073488328,-40.5402394094546
"E9.5_CPC_p2_295",24.8212248157967,20.394257059527
"E9.5_CPC_p2_381",-1.79456586241283,46.741041362536
"E9.5_CPC_p2_159",30.2724774111159,24.9672809696036
"E9.5_CPC_p2_054",-11.1681863186633,-39.2099620490743
"E9.5_CPC_p2_065",18.1711135060258,19.2441627322411
"E9.5_CPC_p2_255",-28.7366965900427,-20.4389697055794
"E9.5_CPC_p2_257",-26.0530431025625,-30.4125914311426
"E9.5_CPC_p2_334",-36.6350899466169,16.4394920451433
"E9.5_CPC_p2_104",-39.0897737000649,-11.4593043011335
"E9.5_CPC_p2_314",-34.07238392572,-0.270615045325673
"E9.5_CPC_p2_189",-0.861904122330255,45.4433254594776
"E9.5_CPC_p2_098",-24.4441914513963,-30.6253331510596
"E9.5_CPC_p2_241",-37.62346152689,-8.60122496033581
"E9.5_CPC_p2_216",-38.6275190741056,-4.48841090286172
"E9.5_CPC_p2_102",-38.2795002109585,-9.57420628061804
"E9.5_CPC_p2_071",18.8980891009249,20.3718697402875
"E9.5_CPC_p2_180",-27.9011046625612,-20.4977216158114
"E9.5_CPC_p2_321",-39.3490946266989,10.3262676743995
"E9.5_CPC_p2_163",30.6090846436021,21.8932911822753
"E9.5_CPC_p2_288",-5.00876358364943,-16.6874381819708
"E9.5_CPC_p2_262",-13.6173676597402,-37.5430133237954
"E9.5_CPC_p2_129",-36.645623367871,-13.2211488919157
"E9.5_CPC_p2_293",-0.580270539675924,46.6249924185806
"E9.5_CPC_p2_142",-42.9753770602683,14.3691446107147
"E9.5_CPC_p2_117",36.801557637352,-1.24288494412235
"E9.5_CPC_p2_011",-23.2897992992909,-32.1005898108367
"E9.5_CPC_p2_008",-34.6969101527213,19.6508523999895
"E9.5_CPC_p2_246",-36.4010648680966,-6.51624465986247
"E9.5_CPC_p2_133",-33.4747731972517,-5.99885322009555
"E9.5_CPC_p2_043",23.1979628574164,16.5048944961066
"E9.5_CPC_p2_016",26.1667008304313,18.8388856834365
"E9.5_CPC_p2_060",-39.6042060249653,-13.6214942401146
"E9.5_CPC_p2_337",25.0075153484024,17.9054215167051
"E9.5_CPC_p2_116",37.6231831939769,-4.06192357195649
"E9.5_CPC_p2_344",-33.6328643173198,-2.96293468292655
"E9.5_CPC_p2_103",-13.36785929212,-38.4533110534581
"E9.5_CPC_p2_379",-24.2509461996839,-29.0185941512742
"E9.5_CPC_p2_001",-30.4549599962073,-14.216504774906
"E9.5_CPC_p2_215",28.8948505761223,24.4854166928557
"E9.5_CPC_p2_315",-13.4831436362067,-42.8582238689244
"E9.5_CPC_p2_254",32.2956083387236,27.6260583342521
"E9.5_CPC_p2_132",-35.1691021526817,17.0589859968071
"E9.5_CPC_p2_291",14.48316496962,36.9647930742437
"E9.5_CPC_p2_286",-16.1406735033175,-35.7677981890197
"E9.5_CPC_p2_202",-38.9370117764089,14.9311882273707
"E9.5_CPC_p2_186",-0.247145098140212,45.4575736771443
"E9.5_CPC_p2_095",-14.199417153593,-39.3500648689667
"E9.5_CPC_p2_316",5.48480548929021,-17.5750963591439
"E9.5_CPC_p2_228",-23.997430652005,-31.7300547523164
"E9.5_CPC_p2_338",-41.5524862159638,-2.24824710123417
"E9.5_CPC_p2_119",-38.6984596191951,-5.9790661299028
"E9.5_CPC_p2_077",-15.0134854841511,-40.513007239715
"E9.5_CPC_p2_273",-29.426637875515,-7.58793642059509
"E9.5_CPC_p2_181",-36.1587110032588,12.9226236791499
"E9.5_CPC_p2_274",-34.381568937607,-1.59791594767149
"E9.5_CPC_p2_168",-33.4028528428028,-3.35496750981712
"E9.5_CPC_p2_283",36.2628114201817,-0.574249018144208
"E9.5_CPC_p2_199",-10.7976051672957,-40.3298879300048
"E9.5_CPC_p2_091",-37.8318955285918,-7.50081007205287
"E9.5_CPC_p2_155",-41.5006545343998,11.2761110655531
"E9.5_CPC_p2_247",-22.7918419856378,-32.0562856120279
"E9.5_CPC_p2_203",-42.0576870750089,14.3201944284307
"E9.5_CPC_p2_365",37.2192448840698,18.4972157774737
"E9.5_CPC_p2_350",-23.665016177367,-31.0474761218262
"E9.5_CPC_p2_073",-42.467795706903,-6.79528620088879
"E9.5_CPC_p2_242",25.0937273383722,16.5719321064109
"E9.5_CPC_p2_289",-39.7534737909021,-6.64542388412992
"E9.5_CPC_p2_146",33.4219762799285,-0.340782164825296
"E9.5_CPC_p2_297",39.13969728466,16.8920640526666
"E9.5_CPC_p2_020",-38.981683364903,16.1806984405138
"E9.5_CPC_p2_068",15.623789921728,39.071953307481
"E9.5_CPC_p2_039",-32.146799897529,-3.17325320503833
"E9.5_CPC_p2_152",-37.9188897616684,-14.0143023820348
"E9.5_CPC_p2_359",35.9701117848001,0.707197208143106
"E9.5_CPC_p2_248",-4.60113103827583,-16.8424776834897
"E9.5_CPC_p2_172",30.5805557990332,21.3628951070001
"E9.5_CPC_p2_200",45.1912756832154,10.7185383329392
"E9.5_CPC_p2_154",-36.8852283313704,-9.49383978147438
"E9.5_CPC_p2_326",13.039769799066,37.4925046512401
"E9.5_CPC_p2_188",8.80799748688901,14.3369003066939
"E9.5_CPC_p2_056",-0.27998412527183,44.7552661170626
"E9.5_CPC_p2_029",-43.5169118068185,12.3276087055918
"E9.5_CPC_p2_026",-41.7526012140119,12.9579231597665
"E9.5_CPC_p2_351",37.6550354431328,25.0368684630465
"E9.5_CPC_p2_013",44.5166863351077,16.0358241034522
"E9.5_CPC_p2_221",-30.5076856588375,21.2669107321687
"E9.5_CPC_p2_187",-33.7984578245376,-1.55154838784739
"E9.5_CPC_p2_023",-44.3961305004251,12.3935736834332
"E9.5_CPC_p2_235",18.78228702916,21.3390781350773
"E9.5_CPC_p2_230",41.7897637834978,-4.5307070620872
"E9.5_CPC_p2_111",-15.1130553032151,-36.8111338416045
"E9.5_CPC_p2_332",43.5126020632481,11.8730860211326
"E9.5_CPC_p2_139",23.887067518497,17.6015529170273
"E9.5_CPC_p2_285",-37.2697717512347,-10.5740141756149
"E9.5_CPC_p2_282",-12.0930232390084,-41.6747348365069
"E9.5_CPC_p2_290",35.2183852314088,26.6829079639583
"E9.5_CPC_p2_325",-1.81462572049406,45.8701130575935
"E9.5_CPC_p2_348",32.4063465677402,11.1420401085121
"E9.5_CPC_p2_234",-31.8974671598962,22.2450259868451
"E9.5_CPC_p2_281",-1.06726168736998,46.225822931215
"E9.5_CPC_p2_269",-1.54260617319994,45.2293778038499
"E9.5_CPC_p2_100",-33.0921820061705,-5.09016516007252
"E9.5_CPC_p2_312",36.3612416842942,-1.57762269943812
"E9.5_CPC_p2_121",5.47010229023254,-16.5972337709975
"E9.5_CPC_p2_112",-25.0919582275842,-29.9614438916644
"E9.5_CPC_p2_138",-42.090114956961,11.972974559326
"E9.5_CPC_p2_096",29.3495610923573,27.820173974215
"E9.5_CPC_p2_278",32.5098639355138,-0.904722878679836
"E9.5_CPC_p2_177",-12.0038872602329,-43.7304761009305
"E9.5_CPC_p2_089",0.415128934581754,44.9288417043192
"E9.5_CPC_p2_320",-41.5196173298434,14.2689929429441
"E9.5_CPC_p2_031",-36.4655771204213,-13.6903001861133
"E9.5_CPC_p2_166",26.4003829805966,23.6629327081191
"E9.5_CPC_p2_330",11.0480760985356,36.7214288490316
"E9.5_CPC_p2_170",-41.9868994251061,-6.67109795086629
"E9.5_CPC_p2_120",-23.5162699945303,-32.8907972071543
"E9.5_CPC_p2_038",-1.07713212451736,47.279562192065
"E9.5_CPC_p2_179",37.4627279074104,0.756743376684112
"E9.5_CPC_p2_208",-40.4417230309307,17.0005609539853
"E9.5_CPC_p2_327",-37.4199195525232,-5.58522849098015
"E9.5_CPC_p2_342",-29.5098703011643,-20.6450598617387
"E9.5_CPC_p2_309",6.48182671252122,-18.4191131202964
"E9.5_CPC_p2_318",-31.0021928185996,19.2650963139944
"E9.5_CPC_p2_046",8.6272674377866,-15.9831384019956
"E9.5_CPC_p2_059",-10.8006154801206,-43.1214824319623
"E9.5_CPC_p2_108",32.560095125134,10.8992845514833
"E9.5_CPC_p2_035",-40.5365702344641,-7.16038462767285
"E9.5_CPC_p2_231",39.4279386752915,-4.85893594018911
"E9.5_CPC_p2_025",-37.6553513335424,-5.71497383884379
"E9.5_CPC_p2_265",43.5558337651858,15.0589863149933
"E9.5_CPC_p2_048",-37.4511856134267,17.5298037215974
"E9.5_CPC_p2_374",-25.6355947439103,-20.9196322781556
"E9.5_CPC_p2_010",46.9587816116176,13.5135382052772
"E9.5_CPC_p2_045",39.891238577242,10.9935700949185
"E9.5_CPC_p2_064",35.5008478934968,-2.87476973400887
"E9.5_CPC_p2_331",-28.4138440539246,-20.1454660781949
"E9.5_CPC_p2_204",-34.2808370272359,19.0687110379705
"E9.5_CPC_p2_150",-41.8335635996347,-0.486481967880844
"E9.5_CPC_p2_197",-35.4071391262111,17.4401203928834
"E9.5_CPC_p2_271",-35.8764812569794,11.4722819157281
"E9.5_CPC_p2_158",-13.6276453631814,-35.9188312950618
"E9.5_CPC_p2_041",-11.4617484906607,-41.8442356178477
"E9.5_CPC_p2_260",-42.5294989089801,-2.95587363922038
"E9.5_CPC_p2_063",4.11512235420791,-14.9840552386217
"E9.5_CPC_p2_081",-16.4749648737904,-36.5681113144856
"E9.5_CPC_p2_210",43.4372432160426,17.1450140639376
"E9.5_CPC_p2_122",49.1891978194939,5.6959491188488
