pop	depth	batch
5_2	1.4788029925187	1
5_2	1.48129675810474	2
5_2	1.48379052369077	2
5_2	1.48628428927681	1
5_2	1.48877805486284	1
5_2	1.49127182044888	2
5_2	1.49376558603491	2
5_2	1.49625935162095	1
5_2	1.49875311720698	1
5_2	1.50124688279302	1
5_2	1.50374064837905	1
5_2	1.50623441396509	2
5_2	1.50872817955112	1
5_2	1.51122194513716	1
5_2	1.51371571072319	2
5_2	1.51620947630923	2
5_2	1.51870324189526	2
5_2	1.5211970074813	2
5_2	1.52369077306733	2
5_2	1.52618453865337	1
5_2	1.5286783042394	2
5_2	1.53117206982544	1
5_2	1.53366583541147	1
5_2	1.53615960099751	2
5_2	1.53865336658354	1
5_2	1.54114713216958	2
5_2	1.54364089775561	1
5_2	1.54613466334165	1
5_2	1.54862842892768	2
5_2	1.55112219451372	1
5_2	1.55361596009975	2
5_2	1.55610972568579	2
5_2	1.55860349127182	2
5_2	1.56109725685786	1
5_2	1.56359102244389	2
5_2	1.56608478802993	2
5_2	1.56857855361596	1
5_2	1.571072319202	1
5_2	1.57356608478803	1
5_2	1.57605985037406	1
5_2	1.5785536159601	2
5_2	1.58104738154613	2
5_2	1.58354114713217	2
5_2	1.5860349127182	1
5_2	1.58852867830424	1
5_2	1.59102244389027	2
5_2	1.59351620947631	2
5_2	1.59600997506234	1
5_2	1.59850374064838	1
5_2	1.60099750623441	2
5_2	1.60349127182045	2
5_2	1.60598503740648	2
5_2	1.60847880299252	1
5_2	1.61097256857855	2
5_2	1.61346633416459	1
5_2	1.61596009975062	1
5_2	1.61845386533666	2
5_2	1.62094763092269	2
5_2	1.62344139650873	1
5_2	1.62593516209476	1
5_2	1.6284289276808	1
5_2	1.63092269326683	1
5_2	1.63341645885287	1
5_2	1.6359102244389	2
5_2	1.63840399002494	1
5_2	1.64089775561097	2
5_2	1.64339152119701	1
5_2	1.64588528678304	2
5_2	1.64837905236908	1
5_2	1.65087281795511	1
5_2	1.65336658354115	1
5_2	1.65586034912718	2
5_2	1.65835411471322	2
5_2	1.66084788029925	1
5_2	1.66334164588529	1
5_2	1.66583541147132	2
5_2	1.66832917705736	1
5_2	1.67082294264339	2
5_2	1.67331670822943	2
5_2	1.67581047381546	2
5_2	1.6783042394015	1
5_2	1.68079800498753	1
5_2	1.68329177057357	2
5_2	1.6857855361596	2
5_2	1.68827930174564	2
5_2	1.69077306733167	1
5_2	1.69326683291771	2
5_2	1.69576059850374	1
5_2	1.69825436408978	1
5_2	1.70074812967581	2
5_2	1.70324189526185	1
5_2	1.70573566084788	1
5_2	1.70822942643392	1
5_2	1.71072319201995	2
5_2	1.71321695760599	2
5_2	1.71571072319202	1
5_2	1.71820448877805	1
5_2	1.72069825436409	1
5_2	1.72319201995012	1
5_2	1.72568578553616	1
5_2	1.72817955112219	2
5_2	1.73067331670823	1
5_2	1.73316708229426	1
5_2	1.7356608478803	2
5_2	1.73815461346633	1
5_2	1.74064837905237	2
5_2	1.7431421446384	2
5_2	1.74563591022444	1
5_2	1.74812967581047	1
5_2	1.75062344139651	2
5_2	1.75311720698254	2
5_2	1.75561097256858	2
5_2	1.75810473815461	2
5_2	1.76059850374065	1
5_2	1.76309226932668	1
5_2	1.76558603491272	2
5_2	1.76807980049875	2
5_2	1.77057356608479	2
5_2	1.77306733167082	1
5_2	1.77556109725686	2
5_2	1.77805486284289	1
5_2	1.78054862842893	2
5_2	1.78304239401496	2
5_2	1.785536159601	1
5_2	1.78802992518703	2
5_2	1.79052369077307	2
5_2	1.7930174563591	2
5_2	1.79551122194514	2
5_2	1.79800498753117	2
5_2	1.80049875311721	1
5_2	1.80299251870324	2
5_2	1.80548628428928	2
5_2	1.80798004987531	2
5_2	1.81047381546135	2
5_2	1.81296758104738	2
5_2	1.81546134663342	2
5_2	1.81795511221945	1
5_2	1.82044887780549	1
5_2	1.82294264339152	2
5_2	1.82543640897756	2
5_2	1.82793017456359	2
5_2	1.83042394014963	2
5_2	1.83291770573566	1
5_2	1.8354114713217	1
5_2	1.83790523690773	1
5_2	1.84039900249377	1
5_2	1.8428927680798	1
5_2	1.84538653366584	2
5_2	1.84788029925187	2
5_2	1.85037406483791	1
5_2	1.85286783042394	2
5_2	1.85536159600997	2
5_2	1.85785536159601	2
5_2	1.86034912718204	1
5_2	1.86284289276808	1
5_2	1.86533665835411	1
5_2	1.86783042394015	1
5_2	1.87032418952618	1
5_2	1.87281795511222	2
5_2	1.87531172069825	2
5_2	1.87780548628429	1
5_2	1.88029925187032	2
5_2	1.88279301745636	2
5_2	1.88528678304239	1
5_2	1.88778054862843	2
5_2	1.89027431421446	2
5_2	1.8927680798005	2
5_2	1.89526184538653	1
5_2	1.89775561097257	1
5_2	1.9002493765586	1
5_2	1.90274314214464	2
5_2	1.90523690773067	1
5_2	1.90773067331671	1
5_2	1.91022443890274	2
5_2	1.91271820448878	2
5_2	1.91521197007481	1
5_2	1.91770573566085	2
5_2	1.92019950124688	1
5_2	1.92269326683292	2
5_2	1.92518703241895	2
5_2	1.92768079800499	1
5_2	1.93017456359102	2
5_2	1.93266832917706	1
5_2	1.93516209476309	2
5_2	1.93765586034913	2
5_2	1.94014962593516	1
5_2	1.9426433915212	2
5_2	1.94513715710723	2
5_2	1.94763092269327	1
5_2	1.9501246882793	2
5_2	1.95261845386534	2
5_2	1.95511221945137	1
5_2	1.95760598503741	1
5_2	1.96009975062344	2
5_2	1.96259351620948	2
5_2	1.96508728179551	1
5_2	1.96758104738155	2
5_2	1.97007481296758	1
5_2	1.97256857855362	1
5_2	1.97506234413965	2
5_2	1.97755610972569	1
5_2	1.98004987531172	1
5_2	1.98254364089776	2
5_2	1.98503740648379	1
5_2	1.98753117206983	1
5_2	1.99002493765586	2
5_2	1.9925187032419	2
5_2	1.99501246882793	1
5_2	1.99750623441397	1
5_2	2	1
5_2	2	2
4_3	0	2
4_3	0.00249687890137328	2
4_3	0.00499375780274657	1
4_3	0.00749063670411985	2
4_3	0.00998751560549313	2
4_3	0.0124843945068664	1
4_3	0.0149812734082397	2
4_3	0.017478152309613	1
4_3	0.0199750312109863	1
4_3	0.0224719101123595	1
4_3	0.0249687890137328	2
4_3	0.0274656679151061	1
4_3	0.0299625468164794	2
4_3	0.0324594257178527	1
4_3	0.034956304619226	1
4_3	0.0374531835205993	1
4_3	0.0399500624219725	1
4_3	0.0424469413233458	2
4_3	0.0449438202247191	1
4_3	0.0474406991260924	1
4_3	0.0499375780274657	2
4_3	0.052434456928839	1
4_3	0.0549313358302122	1
4_3	0.0574282147315855	2
4_3	0.0599250936329588	2
4_3	0.0624219725343321	2
4_3	0.0649188514357054	2
4_3	0.0674157303370786	1
4_3	0.0699126092384519	2
4_3	0.0724094881398252	1
4_3	0.0749063670411985	1
4_3	0.0774032459425718	1
4_3	0.0799001248439451	2
4_3	0.0823970037453184	2
4_3	0.0848938826466916	1
4_3	0.0873907615480649	1
4_3	0.0898876404494382	1
4_3	0.0923845193508115	2
4_3	0.0948813982521848	1
4_3	0.0973782771535581	1
4_3	0.0998751560549313	1
4_3	0.102372034956305	1
4_3	0.104868913857678	1
4_3	0.107365792759051	1
4_3	0.109862671660424	1
4_3	0.112359550561798	2
4_3	0.114856429463171	1
4_3	0.117353308364544	2
4_3	0.119850187265918	1
4_3	0.122347066167291	2
4_3	0.124843945068664	2
4_3	0.127340823970037	1
4_3	0.129837702871411	2
4_3	0.132334581772784	1
4_3	0.134831460674157	2
4_3	0.137328339575531	2
4_3	0.139825218476904	1
4_3	0.142322097378277	1
4_3	0.14481897627965	2
4_3	0.147315855181024	2
4_3	0.149812734082397	2
4_3	0.15230961298377	1
4_3	0.154806491885144	1
4_3	0.157303370786517	1
4_3	0.15980024968789	2
4_3	0.162297128589263	2
4_3	0.164794007490637	1
4_3	0.16729088639201	1
4_3	0.169787765293383	2
4_3	0.172284644194757	1
4_3	0.17478152309613	2
4_3	0.177278401997503	2
4_3	0.179775280898876	2
4_3	0.18227215980025	1
4_3	0.184769038701623	2
4_3	0.187265917602996	2
4_3	0.18976279650437	2
4_3	0.192259675405743	2
4_3	0.194756554307116	1
4_3	0.197253433208489	1
4_3	0.199750312109863	2
4_3	0.202247191011236	1
4_3	0.204744069912609	1
4_3	0.207240948813983	2
4_3	0.209737827715356	2
4_3	0.212234706616729	1
4_3	0.214731585518102	2
4_3	0.217228464419476	2
4_3	0.219725343320849	2
4_3	0.222222222222222	1
4_3	0.224719101123595	1
4_3	0.227215980024969	1
4_3	0.229712858926342	2
4_3	0.232209737827715	2
4_3	0.234706616729089	1
4_3	0.237203495630462	1
4_3	0.239700374531835	1
4_3	0.242197253433208	1
4_3	0.244694132334582	2
4_3	0.247191011235955	2
4_3	0.249687890137328	2
4_3	0.252184769038702	2
4_3	0.254681647940075	1
4_3	0.257178526841448	2
4_3	0.259675405742821	1
4_3	0.262172284644195	1
4_3	0.264669163545568	2
4_3	0.267166042446941	1
4_3	0.269662921348315	1
4_3	0.272159800249688	1
4_3	0.274656679151061	2
4_3	0.277153558052434	1
4_3	0.279650436953808	2
4_3	0.282147315855181	1
4_3	0.284644194756554	2
4_3	0.287141073657928	2
4_3	0.289637952559301	2
4_3	0.292134831460674	1
4_3	0.294631710362047	2
4_3	0.297128589263421	2
4_3	0.299625468164794	1
4_3	0.302122347066167	1
4_3	0.304619225967541	1
4_3	0.307116104868914	1
4_3	0.309612983770287	1
4_3	0.31210986267166	1
4_3	0.314606741573034	2
4_3	0.317103620474407	1
4_3	0.31960049937578	2
4_3	0.322097378277154	1
4_3	0.324594257178527	1
4_3	0.3270911360799	2
4_3	0.329588014981273	2
4_3	0.332084893882647	1
4_3	0.33458177278402	1
4_3	0.337078651685393	2
4_3	0.339575530586767	1
4_3	0.34207240948814	2
4_3	0.344569288389513	1
4_3	0.347066167290886	2
4_3	0.34956304619226	1
4_3	0.352059925093633	2
4_3	0.354556803995006	1
4_3	0.35705368289638	1
4_3	0.359550561797753	2
4_3	0.362047440699126	1
4_3	0.364544319600499	2
4_3	0.367041198501873	2
4_3	0.369538077403246	1
4_3	0.372034956304619	1
4_3	0.374531835205993	2
4_3	0.377028714107366	2
4_3	0.379525593008739	2
4_3	0.382022471910112	1
4_3	0.384519350811486	2
4_3	0.387016229712859	1
4_3	0.389513108614232	1
4_3	0.392009987515606	2
4_3	0.394506866416979	1
4_3	0.397003745318352	2
4_3	0.399500624219725	1
4_3	0.401997503121099	1
4_3	0.404494382022472	1
4_3	0.406991260923845	2
4_3	0.409488139825218	2
4_3	0.411985018726592	2
4_3	0.414481897627965	1
4_3	0.416978776529338	2
4_3	0.419475655430712	2
4_3	0.421972534332085	1
4_3	0.424469413233458	2
4_3	0.426966292134831	1
4_3	0.429463171036205	2
4_3	0.431960049937578	1
4_3	0.434456928838951	1
4_3	0.436953807740325	1
4_3	0.439450686641698	2
4_3	0.441947565543071	2
4_3	0.444444444444444	2
4_3	0.446941323345818	2
4_3	0.449438202247191	2
4_3	0.451935081148564	1
4_3	0.454431960049938	2
4_3	0.456928838951311	1
4_3	0.459425717852684	1
4_3	0.461922596754057	1
4_3	0.464419475655431	1
4_3	0.466916354556804	1
4_3	0.469413233458177	2
4_3	0.471910112359551	1
4_3	0.474406991260924	1
4_3	0.476903870162297	2
4_3	0.47940074906367	2
4_3	0.481897627965044	1
4_3	0.484394506866417	2
4_3	0.48689138576779	2
4_3	0.489388264669164	2
4_3	0.491885143570537	1
4_3	0.49438202247191	1
4_3	0.496878901373283	1
4_3	0.499375780274657	2
4_3	0.50187265917603	2
4_3	0.504369538077403	2
4_3	0.506866416978777	1
4_3	0.50936329588015	2
4_3	0.511860174781523	2
4_3	0.514357053682896	2
4_3	0.51685393258427	1
4_3	0.519350811485643	1
4_3	0.521847690387016	2
4_3	0.52434456928839	2
4_3	0.526841448189763	1
4_3	0.529338327091136	2
4_3	0.531835205992509	2
4_3	0.534332084893883	2
4_3	0.536828963795256	2
4_3	0.539325842696629	2
4_3	0.541822721598002	1
4_3	0.544319600499376	2
4_3	0.546816479400749	2
4_3	0.549313358302122	1
4_3	0.551810237203496	2
4_3	0.554307116104869	2
4_3	0.556803995006242	2
4_3	0.559300873907616	2
4_3	0.561797752808989	2
4_3	0.564294631710362	2
4_3	0.566791510611735	2
4_3	0.569288389513109	2
4_3	0.571785268414482	1
4_3	0.574282147315855	2
4_3	0.576779026217228	2
4_3	0.579275905118602	1
4_3	0.581772784019975	2
4_3	0.584269662921348	1
4_3	0.586766541822722	1
4_3	0.589263420724095	1
4_3	0.591760299625468	2
4_3	0.594257178526841	2
4_3	0.596754057428215	1
4_3	0.599250936329588	2
4_3	0.601747815230961	1
4_3	0.604244694132335	2
4_3	0.606741573033708	2
4_3	0.609238451935081	1
4_3	0.611735330836454	1
4_3	0.614232209737828	1
4_3	0.616729088639201	1
4_3	0.619225967540574	1
4_3	0.621722846441948	2
4_3	0.624219725343321	1
4_3	0.626716604244694	2
4_3	0.629213483146067	1
4_3	0.631710362047441	2
4_3	0.634207240948814	2
4_3	0.636704119850187	1
4_3	0.639200998751561	2
4_3	0.641697877652934	2
4_3	0.644194756554307	2
4_3	0.64669163545568	1
4_3	0.649188514357054	1
4_3	0.651685393258427	1
4_3	0.6541822721598	2
4_3	0.656679151061174	2
4_3	0.659176029962547	2
4_3	0.66167290886392	1
4_3	0.664169787765293	1
4_3	0.666666666666667	2
4_3	0.66916354556804	2
4_3	0.671660424469413	1
4_3	0.674157303370786	2
4_3	0.67665418227216	1
4_3	0.679151061173533	1
4_3	0.681647940074906	1
4_3	0.68414481897628	2
4_3	0.686641697877653	2
4_3	0.689138576779026	2
4_3	0.6916354556804	2
4_3	0.694132334581773	1
4_3	0.696629213483146	1
4_3	0.699126092384519	1
4_3	0.701622971285893	2
4_3	0.704119850187266	1
4_3	0.706616729088639	2
4_3	0.709113607990012	1
4_3	0.711610486891386	1
4_3	0.714107365792759	1
4_3	0.716604244694132	2
4_3	0.719101123595506	1
4_3	0.721598002496879	2
4_3	0.724094881398252	1
4_3	0.726591760299625	2
4_3	0.729088639200999	1
4_3	0.731585518102372	1
4_3	0.734082397003745	1
4_3	0.736579275905119	2
4_3	0.739076154806492	1
4_3	0.741573033707865	1
4_3	0.744069912609238	2
4_3	0.746566791510612	2
4_3	0.749063670411985	2
4_3	0.751560549313358	2
4_3	0.754057428214732	2
4_3	0.756554307116105	2
4_3	0.759051186017478	1
4_3	0.761548064918851	2
4_3	0.764044943820225	2
4_3	0.766541822721598	2
4_3	0.769038701622971	1
4_3	0.771535580524345	2
4_3	0.774032459425718	2
4_3	0.776529338327091	1
4_3	0.779026217228464	2
4_3	0.781523096129838	1
4_3	0.784019975031211	1
4_3	0.786516853932584	2
4_3	0.789013732833958	2
4_3	0.791510611735331	1
4_3	0.794007490636704	1
4_3	0.796504369538077	2
4_3	0.799001248439451	2
4_3	0.801498127340824	2
4_3	0.803995006242197	1
4_3	0.806491885143571	1
4_3	0.808988764044944	1
4_3	0.811485642946317	1
4_3	0.81398252184769	2
4_3	0.816479400749064	2
4_3	0.818976279650437	1
4_3	0.82147315855181	1
4_3	0.823970037453184	2
4_3	0.826466916354557	1
4_3	0.82896379525593	1
4_3	0.831460674157303	2
4_3	0.833957553058677	1
4_3	0.83645443196005	1
4_3	0.838951310861423	2
4_3	0.841448189762797	1
4_3	0.84394506866417	2
4_3	0.846441947565543	1
4_3	0.848938826466916	2
4_3	0.85143570536829	2
4_3	0.853932584269663	1
4_3	0.856429463171036	1
4_3	0.858926342072409	1
4_3	0.861423220973783	1
4_3	0.863920099875156	2
4_3	0.866416978776529	2
4_3	0.868913857677903	1
4_3	0.871410736579276	2
4_3	0.873907615480649	2
4_3	0.876404494382023	1
4_3	0.878901373283396	1
4_3	0.881398252184769	1
4_3	0.883895131086142	2
4_3	0.886392009987516	1
4_3	0.888888888888889	2
4_3	0.891385767790262	1
4_3	0.893882646691635	1
4_3	0.896379525593009	2
4_3	0.898876404494382	1
4_3	0.901373283395755	1
4_3	0.903870162297129	1
4_3	0.906367041198502	1
4_3	0.908863920099875	1
4_3	0.911360799001248	1
4_3	0.913857677902622	1
4_3	0.916354556803995	2
4_3	0.918851435705368	2
4_3	0.921348314606742	2
4_3	0.923845193508115	1
4_3	0.926342072409488	1
4_3	0.928838951310861	1
4_3	0.931335830212235	2
4_3	0.933832709113608	2
4_3	0.936329588014981	2
4_3	0.938826466916355	2
4_3	0.941323345817728	2
4_3	0.943820224719101	2
4_3	0.946317103620474	2
4_3	0.948813982521848	2
4_3	0.951310861423221	2
4_3	0.953807740324594	1
4_3	0.956304619225968	1
4_3	0.958801498127341	1
4_3	0.961298377028714	2
4_3	0.963795255930087	2
4_3	0.966292134831461	1
4_3	0.968789013732834	1
4_3	0.971285892634207	2
4_3	0.973782771535581	1
4_3	0.976279650436954	2
4_3	0.978776529338327	2
4_3	0.9812734082397	2
4_3	0.983770287141074	1
4_3	0.986267166042447	2
4_3	0.98876404494382	2
4_3	0.991260923845193	2
4_3	0.993757802746567	2
4_3	0.99625468164794	2
4_3	0.998751560549313	1
4_3	1.00124843945069	1
4_3	1.00374531835206	2
4_3	1.00624219725343	2
4_3	1.00873907615481	2
4_3	1.01123595505618	2
4_3	1.01373283395755	2
4_3	1.01622971285893	1
4_3	1.0187265917603	2
4_3	1.02122347066167	2
4_3	1.02372034956305	1
4_3	1.02621722846442	1
4_3	1.02871410736579	2
4_3	1.03121098626717	1
4_3	1.03370786516854	1
4_3	1.03620474406991	1
4_3	1.03870162297129	2
4_3	1.04119850187266	1
4_3	1.04369538077403	1
4_3	1.04619225967541	2
4_3	1.04868913857678	1
4_3	1.05118601747815	2
4_3	1.05368289637953	1
4_3	1.0561797752809	2
4_3	1.05867665418227	1
4_3	1.06117353308365	1
4_3	1.06367041198502	1
4_3	1.06616729088639	2
4_3	1.06866416978777	1
4_3	1.07116104868914	1
4_3	1.07365792759051	2
4_3	1.07615480649189	2
4_3	1.07865168539326	2
4_3	1.08114856429463	2
4_3	1.083645443196	1
4_3	1.08614232209738	1
4_3	1.08863920099875	2
4_3	1.09113607990012	1
4_3	1.0936329588015	1
4_3	1.09612983770287	2
4_3	1.09862671660424	2
4_3	1.10112359550562	1
4_3	1.10362047440699	1
4_3	1.10611735330836	2
4_3	1.10861423220974	2
4_3	1.11111111111111	1
4_3	1.11360799001248	1
4_3	1.11610486891386	1
4_3	1.11860174781523	1
4_3	1.1210986267166	1
4_3	1.12359550561798	2
4_3	1.12609238451935	1
4_3	1.12858926342072	1
4_3	1.1310861423221	1
4_3	1.13358302122347	1
4_3	1.13607990012484	2
4_3	1.13857677902622	1
4_3	1.14107365792759	1
4_3	1.14357053682896	2
4_3	1.14606741573034	2
4_3	1.14856429463171	1
4_3	1.15106117353308	1
4_3	1.15355805243446	1
4_3	1.15605493133583	2
4_3	1.1585518102372	2
4_3	1.16104868913858	2
4_3	1.16354556803995	1
4_3	1.16604244694132	2
4_3	1.1685393258427	1
4_3	1.17103620474407	2
4_3	1.17353308364544	1
4_3	1.17602996254682	1
4_3	1.17852684144819	2
4_3	1.18102372034956	1
4_3	1.18352059925094	2
4_3	1.18601747815231	2
4_3	1.18851435705368	1
4_3	1.19101123595506	1
4_3	1.19350811485643	1
4_3	1.1960049937578	1
4_3	1.19850187265918	1
4_3	1.20099875156055	1
4_3	1.20349563046192	1
4_3	1.2059925093633	2
4_3	1.20848938826467	2
4_3	1.21098626716604	2
4_3	1.21348314606742	1
4_3	1.21598002496879	1
4_3	1.21847690387016	2
4_3	1.22097378277154	1
4_3	1.22347066167291	1
4_3	1.22596754057428	2
4_3	1.22846441947566	2
4_3	1.23096129837703	1
4_3	1.2334581772784	1
4_3	1.23595505617978	1
4_3	1.23845193508115	1
4_3	1.24094881398252	1
4_3	1.2434456928839	2
4_3	1.24594257178527	2
4_3	1.24843945068664	1
4_3	1.25093632958801	1
4_3	1.25343320848939	2
4_3	1.25593008739076	1
4_3	1.25842696629213	1
4_3	1.26092384519351	1
4_3	1.26342072409488	2
4_3	1.26591760299625	2
4_3	1.26841448189763	2
4_3	1.270911360799	1
4_3	1.27340823970037	2
4_3	1.27590511860175	2
4_3	1.27840199750312	1
4_3	1.28089887640449	2
4_3	1.28339575530587	2
4_3	1.28589263420724	1
4_3	1.28838951310861	2
4_3	1.29088639200999	2
4_3	1.29338327091136	1
4_3	1.29588014981273	1
4_3	1.29837702871411	1
4_3	1.30087390761548	1
4_3	1.30337078651685	2
4_3	1.30586766541823	1
4_3	1.3083645443196	2
4_3	1.31086142322097	2
4_3	1.31335830212235	2
4_3	1.31585518102372	1
4_3	1.31835205992509	2
4_3	1.32084893882647	2
4_3	1.32334581772784	2
4_3	1.32584269662921	2
4_3	1.32833957553059	2
4_3	1.33083645443196	2
4_3	1.33333333333333	2
4_3	1.33583021223471	1
4_3	1.33832709113608	1
4_3	1.34082397003745	2
4_3	1.34332084893883	2
4_3	1.3458177278402	1
4_3	1.34831460674157	1
4_3	1.35081148564295	1
4_3	1.35330836454432	2
4_3	1.35580524344569	2
4_3	1.35830212234707	1
4_3	1.36079900124844	1
4_3	1.36329588014981	1
4_3	1.36579275905119	1
4_3	1.36828963795256	2
4_3	1.37078651685393	2
4_3	1.37328339575531	2
4_3	1.37578027465668	2
4_3	1.37827715355805	2
4_3	1.38077403245943	2
4_3	1.3832709113608	1
4_3	1.38576779026217	1
4_3	1.38826466916355	1
4_3	1.39076154806492	1
4_3	1.39325842696629	2
4_3	1.39575530586767	2
4_3	1.39825218476904	1
4_3	1.40074906367041	1
4_3	1.40324594257179	2
4_3	1.40574282147316	1
4_3	1.40823970037453	2
4_3	1.41073657927591	1
4_3	1.41323345817728	1
4_3	1.41573033707865	1
4_3	1.41822721598002	1
4_3	1.4207240948814	2
4_3	1.42322097378277	1
4_3	1.42571785268414	2
4_3	1.42821473158552	1
4_3	1.43071161048689	2
4_3	1.43320848938826	1
4_3	1.43570536828964	1
4_3	1.43820224719101	2
4_3	1.44069912609238	1
4_3	1.44319600499376	2
4_3	1.44569288389513	1
4_3	1.4481897627965	2
4_3	1.45068664169788	1
4_3	1.45318352059925	1
4_3	1.45568039950062	2
4_3	1.458177278402	1
4_3	1.46067415730337	1
4_3	1.46317103620474	2
4_3	1.46566791510612	2
4_3	1.46816479400749	2
4_3	1.47066167290886	1
4_3	1.47315855181024	2
4_3	1.47565543071161	2
4_3	1.47815230961298	1
4_3	1.48064918851436	2
4_3	1.48314606741573	2
4_3	1.4856429463171	2
4_3	1.48813982521848	1
4_3	1.49063670411985	2
4_3	1.49313358302122	1
4_3	1.4956304619226	1
4_3	1.49812734082397	2
4_3	1.50062421972534	1
4_3	1.50312109862672	1
4_3	1.50561797752809	2
4_3	1.50811485642946	1
4_3	1.51061173533084	1
4_3	1.51310861423221	1
4_3	1.51560549313358	2
4_3	1.51810237203496	2
4_3	1.52059925093633	1
4_3	1.5230961298377	2
4_3	1.52559300873908	1
4_3	1.52808988764045	1
4_3	1.53058676654182	2
4_3	1.5330836454432	2
4_3	1.53558052434457	2
4_3	1.53807740324594	1
4_3	1.54057428214732	2
4_3	1.54307116104869	1
4_3	1.54556803995006	1
4_3	1.54806491885144	2
4_3	1.55056179775281	2
4_3	1.55305867665418	1
4_3	1.55555555555556	2
4_3	1.55805243445693	2
4_3	1.5605493133583	1
4_3	1.56304619225968	1
4_3	1.56554307116105	1
4_3	1.56803995006242	2
4_3	1.5705368289638	1
4_3	1.57303370786517	2
4_3	1.57553058676654	2
4_3	1.57802746566792	1
4_3	1.58052434456929	1
4_3	1.58302122347066	2
4_3	1.58551810237204	1
4_3	1.58801498127341	2
4_3	1.59051186017478	2
4_3	1.59300873907615	1
4_3	1.59550561797753	2
4_3	1.5980024968789	1
4_3	1.60049937578027	1
4_3	1.60299625468165	1
4_3	1.60549313358302	2
4_3	1.60799001248439	2
4_3	1.61048689138577	1
4_3	1.61298377028714	2
4_3	1.61548064918851	1
4_3	1.61797752808989	2
4_3	1.62047440699126	2
4_3	1.62297128589263	1
4_3	1.62546816479401	1
4_3	1.62796504369538	2
4_3	1.63046192259675	1
4_3	1.63295880149813	1
4_3	1.6354556803995	1
4_3	1.63795255930087	2
4_3	1.64044943820225	1
4_3	1.64294631710362	1
4_3	1.64544319600499	2
4_3	1.64794007490637	2
4_3	1.65043695380774	1
4_3	1.65293383270911	1
4_3	1.65543071161049	1
4_3	1.65792759051186	1
4_3	1.66042446941323	2
4_3	1.66292134831461	2
4_3	1.66541822721598	1
4_3	1.66791510611735	2
4_3	1.67041198501873	2
4_3	1.6729088639201	1
4_3	1.67540574282147	2
4_3	1.67790262172285	2
4_3	1.68039950062422	2
4_3	1.68289637952559	1
4_3	1.68539325842697	2
4_3	1.68789013732834	1
4_3	1.69038701622971	2
4_3	1.69288389513109	1
4_3	1.69538077403246	1
4_3	1.69787765293383	2
4_3	1.70037453183521	1
4_3	1.70287141073658	2
4_3	1.70536828963795	1
4_3	1.70786516853933	1
4_3	1.7103620474407	2
4_3	1.71285892634207	2
4_3	1.71535580524345	2
4_3	1.71785268414482	2
4_3	1.72034956304619	1
4_3	1.72284644194757	2
4_3	1.72534332084894	1
4_3	1.72784019975031	2
4_3	1.73033707865169	2
4_3	1.73283395755306	1
4_3	1.73533083645443	1
4_3	1.73782771535581	2
4_3	1.74032459425718	2
4_3	1.74282147315855	1
4_3	1.74531835205993	1
4_3	1.7478152309613	2
4_3	1.75031210986267	1
4_3	1.75280898876405	1
4_3	1.75530586766542	1
4_3	1.75780274656679	2
4_3	1.76029962546816	1
4_3	1.76279650436954	1
4_3	1.76529338327091	2
4_3	1.76779026217228	2
4_3	1.77028714107366	1
4_3	1.77278401997503	1
4_3	1.7752808988764	1
4_3	1.77777777777778	1
4_3	1.78027465667915	2
4_3	1.78277153558052	2
4_3	1.7852684144819	2
4_3	1.78776529338327	1
4_3	1.79026217228464	2
4_3	1.79275905118602	1
4_3	1.79525593008739	1
4_3	1.79775280898876	1
4_3	1.80024968789014	1
4_3	1.80274656679151	1
4_3	1.80524344569288	1
4_3	1.80774032459426	1
4_3	1.81023720349563	2
4_3	1.812734082397	1
4_3	1.81523096129838	1
4_3	1.81772784019975	1
4_3	1.82022471910112	2
4_3	1.8227215980025	2
4_3	1.82521847690387	1
4_3	1.82771535580524	1
4_3	1.83021223470662	1
4_3	1.83270911360799	2
4_3	1.83520599250936	2
4_3	1.83770287141074	2
4_3	1.84019975031211	1
4_3	1.84269662921348	2
4_3	1.84519350811486	1
4_3	1.84769038701623	1
4_3	1.8501872659176	1
4_3	1.85268414481898	1
4_3	1.85518102372035	1
4_3	1.85767790262172	2
4_3	1.8601747815231	1
4_3	1.86267166042447	2
4_3	1.86516853932584	2
4_3	1.86766541822722	1
4_3	1.87016229712859	2
4_3	1.87265917602996	2
4_3	1.87515605493134	2
4_3	1.87765293383271	2
4_3	1.88014981273408	1
4_3	1.88264669163546	1
4_3	1.88514357053683	2
4_3	1.8876404494382	1
4_3	1.89013732833958	1
4_3	1.89263420724095	2
4_3	1.89513108614232	1
4_3	1.8976279650437	2
4_3	1.90012484394507	1
4_3	1.90262172284644	1
4_3	1.90511860174782	2
4_3	1.90761548064919	1
4_3	1.91011235955056	2
4_3	1.91260923845194	1
4_3	1.91510611735331	1
4_3	1.91760299625468	2
4_3	1.92009987515605	2
4_3	1.92259675405743	2
4_3	1.9250936329588	1
4_3	1.92759051186017	1
4_3	1.93008739076155	2
4_3	1.93258426966292	2
4_3	1.93508114856429	2
4_3	1.93757802746567	1
4_3	1.94007490636704	1
4_3	1.94257178526841	2
4_3	1.94506866416979	2
4_3	1.94756554307116	1
4_3	1.95006242197253	2
4_3	1.95255930087391	2
4_3	1.95505617977528	1
4_3	1.95755305867665	2
4_3	1.96004993757803	1
4_3	1.9625468164794	1
